# 自动生成的直播源文件
# 更新时间: 2025-11-19 19:13:02
# 分组格式: 频道名称,频道URL,#genre#


# 4K频道,#genre#
北京卫视4K超高清,http://106.120.13.137:4022/rtp/225.1.8.128:8002
北京IPTV4K超清,http://106.120.13.137:4022/rtp/225.1.8.211:8002
华数爱上4K电影,http://106.120.13.137:4022/rtp/225.1.8.80:2000
北京卫视4K超高清,http://115.171.216.73:4000/udp/225.1.8.120:8002
北京卫视4K超高清,http://115.171.216.73:4000/rtp/225.1.8.128:8002
北京IPTV4K超清,http://115.171.216.73:4000/rtp/225.1.8.211:8002
华数爱上4K电影,http://115.171.216.73:4000/rtp/225.1.8.80:2000
北京卫视4K超高清,http://115.171.216.75:4000/udp/225.1.8.120:8002
北京卫视4K超高清,http://115.171.216.75:4000/rtp/225.1.8.128:8002
北京IPTV4K超清,http://115.171.216.75:4000/rtp/225.1.8.211:8002
华数爱上4K电影,http://115.171.216.75:4000/rtp/225.1.8.80:2000
CCTV-16奥林匹克4K,http://171.113.210.106:4022/rtp/239.69.1.249:11136
CCTV 4K,http://171.113.210.106:4022/rtp/239.69.1.12:9712
CCTV-16奥林匹克4K,http://58.48.104.98:4022/rtp/239.69.1.249:11136
CCTV 4K,http://58.48.104.98:4022/rtp/239.69.1.12:9712
CCTV-16奥林匹克4K,http://117.39.38.185:4022/rtp/239.111.205.134:5140
CCTV-16奥林匹克4K,http://125.76.196.106:8899/rtp/239.111.205.134:5140
CCTV-16奥林匹克4K,http://125.76.196.3:8899/rtp/239.111.205.134:5140
CCTV-16奥林匹克4K,http://125.76.196.45:8899/rtp/239.111.205.134:5140
CCTV-16奥林匹克4K,http://125.76.196.83:8899/rtp/239.111.205.134:5140
CCTV-16奥林匹克4K,http://36.46.98.216:8025/rtp/239.111.205.134:5140
CCTV-16奥林匹克4K,http://36.46.98.33:8025/rtp/239.111.205.134:5140
上海欢笑剧场4K,http://42.92.195.203:10000/udp/239.255.29.7:8231
欢笑剧场4K,http://116.235.57.12:4022/rtp/239.45.1.4:5140
百事通电影4K,http://116.235.57.12:4022/rtp/239.45.1.42:5140
百事通少儿4K,http://116.235.57.12:4022/rtp/239.45.1.1:5140
百事通电影4K,http://116.235.57.12:4022/rtp/239.45.3.107:5140
百事通纪实4K,http://116.235.57.12:4022/rtp/239.45.1.10:5140
欢笑剧场4K,http://180.154.61.39:4022/rtp/239.45.1.4:5140
百事通电影4K,http://180.154.61.39:4022/rtp/239.45.1.42:5140
百事通少儿4K,http://180.154.61.39:4022/rtp/239.45.1.1:5140
百事通电影4K,http://180.154.61.39:4022/rtp/239.45.3.107:5140
百事通纪实4K,http://180.154.61.39:4022/rtp/239.45.1.10:5140
欢笑剧场4K,http://180.165.12.90:4022/rtp/239.45.1.4:5140

# 央视频道,#genre#
CCTV-1高清,https://live.tvfix.org/live/cctv1hd/index.m3u8
CCTV-1 综合 HD,http://xtvantsc.xyz/Smart.php?id=cctv1
CCTV-3 综艺 HD,http://xtvantsc.xyz/Smart.php?id=cctv3
CCTV-5+ 体育赛事 HD,http://xtvantsc.xyz/Smart.php?id=cctv5plus
CCTV-8 电视剧 HD,http://xtvantsc.xyz/Smart.php?id=cctv8hd
CCTV-9 记录 HD,http://xtvantsc.xyz/Smart.php?id=cctv9hd
CCTV-10 科教 HD,http://xtvantsc.xyz/Smart.php?id=cctv10hd
CCTV-5+ 体育赛事 HD,https://smart.dxjc.pp.ua/smart.php?id=cctv5plus&token=tmxk
CCTV-1高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/index.m3u8
CCTV-1 综合 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv1
CCTV-3 综艺 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv3
CCTV-5+ 体育赛事 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv5plus
CCTV-8 电视剧 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv8hd
CCTV-9 记录 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv9hd
CCTV-10 科教 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv10hd

# 卫视频道,#genre#
湖南卫视FHD,http://175.15.58.252:4022/udp/239.76.252.115:9000
湖南卫视FHD,http://175.15.58.252:4022/udp/239.76.245.115:1234
湖南卫视FHD,http://175.8.180.171:7878/udp/239.76.252.115:9000
湖南卫视FHD,http://175.8.180.171:7878/udp/239.76.245.115:1234
湖南卫视FHD,http://58.46.31.42:8188/udp/239.76.252.115:9000
湖南卫视FHD,http://58.46.31.42:8188/udp/239.76.245.115:1234
北京卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225796/index.m3u8
东方卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/index.m3u8
浙江卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/index.m3u8
湖南卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/index.m3u8
江苏卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/index.m3u8
深圳卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8
广东卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/index.m3u8
黑龙江卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225802/index.m3u8
新疆卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227136/index.m3u8
西藏卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227147/index.m3u8
兵团卫视高清,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227155/index.m3u8

# 港澳台频道,#genre#
鳳凰衛視香港台HD,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
鳳凰衛視香港台HD,http://mag.greatott.me:80/play/live.php?mac=00:1A:79:11:ED:45&stream=153402&extension=ts&play_token=Va2HtR9jUD
鳳凰衛視香港台HD,http://tv.greatstar.me:80/play/live.php?mac=00:1A:79:E5:D4:63&stream=153402&extension=ts&play_token=vBulb9w1pg
鳳凰衛視香港台HD,http://tv.trexiptv.com:80/play/live.php?mac=00:1A:79:32:C6:2F&stream=153402&extension=ts&play_token=v43osRykOm
鳳凰衛視香港台HD,https://k44991.kylintv.tv/live/pxhkus_iphone.m3u8
TVBS HD,https://smart.dxjc.pp.ua/smart.php?id=tvbs&token=tmxk
TVBS HD,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv073/index.m3u8?proxy=true
TVBS HD,http://tw-ty-line-11-1-5.sudatech.store:20319/li-4gtv-4gtv073/index.m3u8?proxy=true
TVBS HD,https://4gtv.dxjc.pp.ua/4gtv-4gtv073/index.m3u8
TVBS HD,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv073/index.m3u8
TVBS HD,http://125.227.210.55:8188/VideoInput/play.ts
TVBS HD,http://play.hdlive.tv:8188/VideoInput/play.ts
TVBS歡樂HD,http://122.117.71.103:8654/http/61.222.53.250:8081/hls/65/807/ch17.m3u8
TVBS新聞HD,http://122.117.71.103:8662/http/61.222.53.250:8081/hls/75/817/ch59.m3u8
TVBS HD,http://122.117.71.103:8663/http/61.222.53.250:8081/hls/75/817/ch58.m3u8
TVBS歡樂HD,http://211.23.114.106:8553/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
TVBS新聞HD,http://211.23.114.106:8510/http/61.219.99.20:8081/hls/75/817/ch59.m3u8
TVBS HD,http://211.23.114.106:9344/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
TVBS歡樂HD,http://220.134.196.147:8522/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
TVBS新聞HD,http://220.134.196.147:8542/http/61.219.99.20:8081/hls/75/817/ch59.m3u8
TVBS HD,http://220.134.196.147:8570/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
TVBS HD,http://198.16.100.186:8278/tvbs/playlist.m3u8?tid=MDED5111960351119603&ct=19226&tsum=49931e2d3885c468d56ffae2c2db9e6e
TVBS HD,http://198.16.100.186:8278/tvbs/playlist.m3u8?tid=ME2E6545230665452306&ct=19234&tsum=ff0df01c2935843c8c4543428728ce28

# 影视剧频道,#genre#
湖南电影FHD,http://175.15.58.252:4022/udp/239.76.252.119:9000
湖南电影FHD,http://175.15.58.252:4022/udp/239.76.245.119:1234
湖南电影FHD,http://175.8.180.171:7878/udp/239.76.252.119:9000
湖南电影FHD,http://175.8.180.171:7878/udp/239.76.245.119:1234
湖南电影FHD,http://58.46.31.42:8188/udp/239.76.252.119:9000
湖南电影FHD,http://58.46.31.42:8188/udp/239.76.245.119:1234
CHC高清电影,http://118.78.196.56:55555/rtp/226.0.2.93:8004
斗鱼电影HD1,http://zzy789.xyz/douyu1.php?id=4246519
Movies Now HD,http://xtvantsc.xyz/Smart.php?id=moviesnow_raj
Star Movies HD,http://xtvantsc.xyz/Smart.php?id=starmovies_raj
Celestial Movies HD,http://xtvantsc.xyz/Smart.php?id=Celestial
Movies Now HD,https://smart.dxjc.pp.ua/smart.php?id=moviesnow_raj&token=tmxk
Star Movies HD,https://smart.dxjc.pp.ua/smart.php?id=starmovies_raj&token=tmxk
Movies Now HD,https://pixman.mytvsuper.com.mp/Smart.php?id=moviesnow_raj
Star Movies HD,https://pixman.mytvsuper.com.mp/Smart.php?id=starmovies_raj
Celestial Movies HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Celestial
Horror Movies HD,http://fs1.persik.by/489112/index.m3u8

# 音乐频道,#genre#
MTV Live HD 音樂頻道,https://mao.ffmking888.dpdns.org/?id=TVRWIExpdmUgSEQg6Zaz5qiC6aC76YGT&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
EU Music HD,http://cdnua03.hls.tv/524/hls/38723e07ee57679b516a78958abde705/570/stream.m3u8
UA MUSIC HD,http://95.67.12.82:9087
EU Music HD,https://cdnua03.hls.tv/69/hls/b24a169eeac8f76b6ff3d1d4854242a7/570/stream.m3u8

# 体育频道,#genre#
RTM Sports HD,http://xtvantsc.xyz/Smart.php?id=Rtmsport
RTM Sports HD,https://smart.dxjc.pp.ua/smart.php?id=Rtmsport&token=tmxk
魅力足球HD,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031207/1.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=3
RTM Sports HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Rtmsport
魅力足球HD,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000068/index.m3u8?channel-id=hnbblive&Contentid=2000000002000000068&livemode=1&stbId=3
魅力足球HD,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031207/index.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=3
TRACE SPORTS INTER HD,http://95.67.12.82:9067
Setanta Sports Ukraine HD orig,https://bal.varcdn.top/setantasport/index.m3u8
Setanta Sports plus HD UA,http://85.223.221.130:8000/play/a06k
NBA One HD,http://49.0.64.96:8007/NBA
